"code_commune_insee","nom_de_la_commune","code_postal","libelle_d_acheminement","ligne_5","_geopoint","latitude","longitude"
"28164","FRESNAY L EVEQUE","28310","FRESNAY L EVEQUE",,"48.2618124,1.8100611","48.2618124","1.8100611"
"28166","FRIAIZE","28240","FRIAIZE",,"48.4318232,1.1216977","48.4318232","1.1216977"
"28167","FRUNCE","28190","FRUNCE",,"48.4069059,1.1936996","48.4069059","1.1936996"
"28168","GALLARDON","28320","GALLARDON",,"48.5351054,1.68654905","48.5351054","1.68654905"
"28168","GALLARDON","28320","GALLARDON","MONTLOUET","48.5351054,1.68654905","48.5351054","1.68654905"
"28169","GARANCIERES EN BEAUCE","28700","GARANCIERES EN BEAUCE",,"48.4352488,1.9106432","48.4352488","1.9106432"
"28170","GARANCIERES EN DROUAIS","28500","GARANCIERES EN DROUAIS",,"48.70410855,1.2823977","48.70410855","1.2823977"
"28171","GARNAY","28500","GARNAY",,"48.698249700000005,1.3371309500000002","48.698249700000005","1.3371309500000002"
"28172","GAS","28320","GAS",,"48.5650439,1.66103285","48.5650439","1.66103285"
"28173","GASVILLE OISEME","28300","GASVILLE OISEME",,"48.473351949999994,1.5536453","48.473351949999994","1.5536453"
"28175","LA GAUDAINE","28400","LA GAUDAINE",,"48.29782265,0.95954695","48.29782265","0.95954695"
"28176","LE GAULT ST DENIS","28800","LE GAULT ST DENIS",,"48.241342200000005,1.4807624000000001","48.241342200000005","1.4807624000000001"
"28177","GELLAINVILLE","28630","GELLAINVILLE",,"48.41399355,1.5362420499999998","48.41399355","1.5362420499999998"
"28178","GERMAINVILLE","28500","GERMAINVILLE",,"48.7461908,1.47350515","48.7461908","1.47350515"
"28180","GILLES","28260","GILLES",,"48.90876835,1.5174395999999999","48.90876835","1.5174395999999999"
"28182","GOHORY","28160","GOHORY",,"48.1646693,1.2212367","48.1646693","1.2212367"
"28183","GOMMERVILLE","28310","GOMMERVILLE",,"48.345754400000004,1.94700745","48.345754400000004","1.94700745"
"28183","GOMMERVILLE","28310","GOMMERVILLE","GRANDVILLE GAUDREVILLE","48.345754400000004,1.94700745","48.345754400000004","1.94700745"
"28183","GOMMERVILLE","28700","GOMMERVILLE","ORLU","48.345754400000004,1.94700745","48.345754400000004","1.94700745"
"28184","GOUILLONS","28310","GOUILLONS",,"48.343458999999996,1.83744235","48.343458999999996","1.83744235"
"28185","GOUSSAINVILLE","28410","GOUSSAINVILLE",,"48.7830702,1.55659075","48.7830702","1.55659075"
"28185","GOUSSAINVILLE","28410","GOUSSAINVILLE","CHAMPAGNE","48.7830702,1.55659075","48.7830702","1.55659075"
"28187","GUAINVILLE","28260","GUAINVILLE",,"48.91860925,1.4810702500000001","48.91860925","1.4810702500000001"
"28188","LE GUE DE LONGROI","28700","LE GUE DE LONGROI",,"48.4916078,1.70666275","48.4916078","1.70666275"
"28189","GUILLEVILLE","28310","GUILLEVILLE",,"48.22440255,1.8021531","48.22440255","1.8021531"
"28190","GUILLONVILLE","28140","GUILLONVILLE",,"48.09398395,1.64577165","48.09398395","1.64577165"
"28191","HANCHES","28130","HANCHES",,"48.60483995,1.6436163000000001","48.60483995","1.6436163000000001"
"28192","HAPPONVILLIERS","28480","HAPPONVILLIERS",,"48.3344103,1.1062671","48.3344103","1.1062671"
"28193","HAVELU","28410","HAVELU",,"48.78733955,1.5335276","48.78733955","1.5335276"
"28194","HOUVILLE LA BRANCHE","28700","HOUVILLE LA BRANCHE",,"48.4448726,1.63833645","48.4448726","1.63833645"
"28195","HOUX","28130","HOUX",,"48.568624650000004,1.6206963","48.568624650000004","1.6206963"
"28196","ILLIERS COMBRAY","28120","ILLIERS COMBRAY",,"48.3018282,1.21322255","48.3018282","1.21322255"
"28197","INTREVILLE","28310","INTREVILLE",,"48.29849695,1.93655665","48.29849695","1.93655665"
"28198","JALLANS","28200","JALLANS",,"48.0773097,1.3871562499999999","48.0773097","1.3871562499999999"
"28199","JANVILLE EN BEAUCE","28310","JANVILLE EN BEAUCE","ALLAINES MERVILLIERS","48.1998092,1.84736145","48.1998092","1.84736145"
"28199","JANVILLE EN BEAUCE","28310","JANVILLE EN BEAUCE","JANVILLE","48.1998092,1.84736145","48.1998092","1.84736145"
"28199","JANVILLE EN BEAUCE","28310","JANVILLE EN BEAUCE","LE PUISET","48.1998092,1.84736145","48.1998092","1.84736145"
"28199","JANVILLE EN BEAUCE","28310","JANVILLE EN BEAUCE","MERVILLIERS","48.1998092,1.84736145","48.1998092","1.84736145"
"28200","JAUDRAIS","28250","JAUDRAIS",,"48.5751802,1.1201571499999998","48.5751802","1.1201571499999998"
"28201","JOUY","28300","JOUY",,"48.513778200000004,1.5439538000000002","48.513778200000004","1.5439538000000002"
"28202","LAMBLORE","28340","LAMBLORE",,"48.62536565,0.91883615","48.62536565","0.91883615"
"28203","LANDELLES","28190","LANDELLES",,"48.46361965,1.19056565","48.46361965","1.19056565"
"28206","LAONS","28270","LAONS",,"48.6991298,1.19196495","48.6991298","1.19196495"
"28207","LETHUIN","28700","LETHUIN",,"48.37721125,1.8586387","48.37721125","1.8586387"
"28208","LEVAINVILLE","28700","LEVAINVILLE",,"48.49250535,1.74583215","48.49250535","1.74583215"
"28209","LEVES","28300","LEVES",,"48.480126150000004,1.46917775","48.480126150000004","1.46917775"
"28210","LEVESVILLE LA CHENARD","28310","LEVESVILLE LA CHENARD",,"48.30199585,1.83056035","48.30199585","1.83056035"
"28211","LOGRON","28200","LOGRON",,"48.13817935,1.2527864","48.13817935","1.2527864"
"28212","LOIGNY LA BATAILLE","28140","LOIGNY LA BATAILLE",,"48.130197800000005,1.7243186","48.130197800000005","1.7243186"
"28213","LORMAYE","28210","LORMAYE",,"48.6392553,1.54294075","48.6392553","1.54294075"
"28214","LA LOUPE","28240","LA LOUPE",,"48.4732932,1.02612595","48.4732932","1.02612595"
"28215","LOUVILLE LA CHENARD","28150","LOUVILLE LA CHENARD",,"48.326835849999995,1.7933667","48.326835849999995","1.7933667"
"28216","LOUVILLIERS EN DROUAIS","28500","LOUVILLIERS EN DROUAIS",,"48.7337996,1.2830498000000001","48.7337996","1.2830498000000001"
"28217","LOUVILLIERS LES PERCHE","28250","LOUVILLIERS LES PERCHE",,"48.61920165,1.0623858","48.61920165","1.0623858"
"28218","LUCE","28110","LUCE",,"48.4336704,1.45246005","48.4336704","1.45246005"
"28219","LUIGNY","28480","LUIGNY",,"48.239342300000004,1.0245742","48.239342300000004","1.0245742"
"28220","LUISANT","28600","LUISANT",,"48.423869800000006,1.4667827","48.423869800000006","1.4667827"
"28221","LUMEAU","28140","LUMEAU",,"48.1047157,1.7727435","48.1047157","1.7727435"
"28222","LUPLANTE","28360","LUPLANTE",,"48.2986798,1.3850068","48.2986798","1.3850068"
"28223","LURAY","28500","LURAY",,"48.71439815,1.3985112499999999","48.71439815","1.3985112499999999"
"28225","MAGNY","28120","MAGNY",,"48.3477971,1.2665220499999998","48.3477971","1.2665220499999998"
"28226","MAILLEBOIS","28170","MAILLEBOIS",,"48.629980450000005,1.1527126","48.629980450000005","1.1527126"
"28226","MAILLEBOIS","28170","MAILLEBOIS","BLEVY","48.629980450000005,1.1527126","48.629980450000005","1.1527126"
"28226","MAILLEBOIS","28170","MAILLEBOIS","DAMPIERRE SUR BLEVY","48.629980450000005,1.1527126","48.629980450000005","1.1527126"
"28227","MAINTENON","28130","MAINTENON",,"48.5828245,1.5814825","48.5828245","1.5814825"
"28229","MAINVILLIERS","28300","MAINVILLIERS",,"48.46510175,1.4471426","48.46510175","1.4471426"
"28230","MAISONS","28700","MAISONS",,"48.4037658,1.84601145","48.4037658","1.84601145"
"28231","LA MANCELIERE","28270","LA MANCELIERE",,"48.641305349999996,0.98579565","48.641305349999996","0.98579565"
"28232","MANOU","28240","MANOU",,"48.53724,0.96142035","48.53724","0.96142035"
"28233","MARBOUE","28200","MARBOUE",,"48.12453155,1.30560435","48.12453155","1.30560435"
"28234","MARCHEVILLE","28120","MARCHEVILLE",,"48.36033655,1.2400799","48.36033655","1.2400799"
"28235","MARCHEZAIS","28410","MARCHEZAIS",,"48.7749623,1.5135114","48.7749623","1.5135114"
"28236","ARCISSES","28400","ARCISSES","BRUNELLES","48.33653725,0.8900488","48.33653725","0.8900488"
"28236","ARCISSES","28400","ARCISSES","COUDRECEAU","48.33653725,0.8900488","48.33653725","0.8900488"
"28236","ARCISSES","28400","ARCISSES","MARGON","48.33653725,0.8900488","48.33653725","0.8900488"
"28237","MAROLLES LES BUIS","28400","MAROLLES LES BUIS",,"48.367366849999996,0.94366985","48.367366849999996","0.94366985"
"28239","MARVILLE MOUTIERS BRULE","28500","MARVILLE MOUTIERS BRULE",,"48.674165099999996,1.3778777500000001","48.674165099999996","1.3778777500000001"
"28240","MEAUCE","28240","MEAUCE",,"48.48498885,0.9825833","48.48498885","0.9825833"
"28242","MEREGLISE","28120","MEREGLISE",,"48.29311815,1.1860734000000002","48.29311815","1.1860734000000002"
"28243","MEROUVILLE","28310","MEROUVILLE",,"48.301267300000006,1.90135455","48.301267300000006","1.90135455"
"28245","MESLAY LE GRENET","28120","MESLAY LE GRENET",,"48.370430150000004,1.3917847","48.370430150000004","1.3917847"
"28246","MESLAY LE VIDAME","28360","MESLAY LE VIDAME",,"48.27563955,1.48241895","48.27563955","1.48241895"
"28247","LE MESNIL SIMON","28260","LE MESNIL SIMON",,"48.889534999999995,1.5314937999999998","48.889534999999995","1.5314937999999998"
"28248","LE MESNIL THOMAS","28250","LE MESNIL THOMAS",,"48.588011300000005,1.0952997","48.588011300000005","1.0952997"
"28249","MEVOISINS","28130","MEVOISINS",,"48.5523538,1.5997004499999998","48.5523538","1.5997004499999998"
"28251","MEZIERES EN DROUAIS","28500","MEZIERES EN DROUAIS",,"48.72569995,1.44192105","48.72569995","1.44192105"
"28252","MIERMAIGNE","28480","MIERMAIGNE",,"48.2471424,1.00060175","48.2471424","1.00060175"
"28253","MIGNIERES","28630","MIGNIERES",,"48.365312599999996,1.4244468000000001","48.365312599999996","1.4244468000000001"
"28254","MITTAINVILLIERS VERIGNY","28190","MITTAINVILLIERS VERIGNY","MITTAINVILLIERS","48.513732649999994,1.33082725","48.513732649999994","1.33082725"
"28254","MITTAINVILLIERS VERIGNY","28190","MITTAINVILLIERS VERIGNY","VERIGNY","48.513732649999994,1.33082725","48.513732649999994","1.33082725"
"28255","MOINVILLE LA JEULIN","28700","MOINVILLE LA JEULIN",,"48.375233949999995,1.7011988","48.375233949999995","1.7011988"
"28256","MOLEANS","28200","MOLEANS",,"48.1143451,1.401561","48.1143451","1.401561"
"28257","MONDONVILLE ST JEAN","28700","MONDONVILLE ST JEAN",,"48.36231625,1.8251053","48.36231625","1.8251053"
"28259","MONTBOISSIER","28800","MONTBOISSIER",,"48.229238800000005,1.4119703000000001","48.229238800000005","1.4119703000000001"
"28260","MONTHARVILLE","28800","MONTHARVILLE",,"48.1770552,1.3259821","48.1770552","1.3259821"
"28261","MONTIGNY LE CHARTIF","28120","MONTIGNY LE CHARTIF",,"48.2902759,1.12549835","48.2902759","1.12549835"
"28263","MONTIGNY SUR AVRE","28270","MONTIGNY SUR AVRE",,"48.720682,1.0116455500000001","48.720682","1.0116455500000001"
"28264","MONTIREAU","28240","MONTIREAU",,"48.41464385,1.03686835","48.41464385","1.03686835"
"28265","MONTLANDON","28240","MONTLANDON",,"48.387341750000004,1.02580235","48.387341750000004","1.02580235"
"28267","MONTREUIL","28500","MONTREUIL",,"48.7798729,1.3794602","48.7798729","1.3794602"
"28268","MORAINVILLE","28700","MORAINVILLE",,"48.37943625,1.8314217","48.37943625","1.8314217"
"28269","MORANCEZ","28630","MORANCEZ",,"48.3998,1.505842","48.3998","1.505842"
"28270","MORIERS","28800","MORIERS",,"48.219063399999996,1.44080655","48.219063399999996","1.44080655"
"28271","MORVILLIERS","28340","MORVILLIERS",,"48.652126499999994,0.9452482","48.652126499999994","0.9452482"
"28272","MOTTEREAU","28160","MOTTEREAU",,"48.249892349999996,1.16126015","48.249892349999996","1.16126015"
"28273","MOULHARD","28160","MOULHARD",,"48.21080585,1.00767615","48.21080585","1.00767615"
"28274","MOUTIERS","28150","MOUTIERS",,"48.297425849999996,1.7595116000000002","48.297425849999996","1.7595116000000002"
"28275","NERON","28210","NERON",,"48.5979207,1.49874145","48.5979207","1.49874145"
"28277","NEUVY EN DUNOIS","28800","NEUVY EN DUNOIS",,"48.19840155,1.54289945","48.19840155","1.54289945"
"28278","NOGENT LE PHAYE","28630","NOGENT LE PHAYE",,"48.449703150000005,1.58091155","48.449703150000005","1.58091155"
"28279","NOGENT LE ROI","28210","NOGENT LE ROI",,"48.631486249999995,1.52060955","48.631486249999995","1.52060955"
"28279","NOGENT LE ROI","28210","NOGENT LE ROI","VACHERESSES LES BASSES","48.631486249999995,1.52060955","48.631486249999995","1.52060955"
"28280","NOGENT LE ROTROU","28400","NOGENT LE ROTROU",,"48.31968665,0.8071162999999999","48.31968665","0.8071162999999999"
"28281","NOGENT SUR EURE","28120","NOGENT SUR EURE",,"48.3895727,1.3867851999999998","48.3895727","1.3867851999999998"
"28282","NONVILLIERS GRANDHOUX","28120","NONVILLIERS GRANDHOUX",,"48.339910700000004,1.1416480999999998","48.339910700000004","1.1416480999999998"
"28283","NOTTONVILLE","28140","NOTTONVILLE",,"48.126160299999995,1.5232057","48.126160299999995","1.5232057"
"28284","OINVILLE ST LIPHARD","28310","OINVILLE ST LIPHARD",,"48.23592025,1.9276472500000001","48.23592025","1.9276472500000001"
"28285","OINVILLE SOUS AUNEAU","28700","OINVILLE SOUS AUNEAU",,"48.47038995,1.7096068","48.47038995","1.7096068"
"28286","OLLE","28120","OLLE",,"48.38735055,1.2925732","48.38735055","1.2925732"
"28287","ORGERES EN BEAUCE","28140","ORGERES EN BEAUCE",,"48.13761795,1.68652315","48.13761795","1.68652315"
"28289","ORMOY","28210","ORMOY",,"48.62242815,1.47236925","48.62242815","1.47236925"
"28290","ORROUER","28190","ORROUER",,"48.404872499999996,1.2813317","48.404872499999996","1.2813317"
"28291","OUARVILLE","28150","OUARVILLE",,"48.361030099999994,1.7649992499999998","48.361030099999994","1.7649992499999998"
"28292","OUERRE","28500","OUERRE",,"48.70806225,1.4938270999999999","48.70806225","1.4938270999999999"
"28293","OULINS","28260","OULINS",,"48.866060250000004,1.49385345","48.866060250000004","1.49385345"
"28294","OYSONVILLE","28700","OYSONVILLE",,"48.391753949999995,1.9480734","48.391753949999995","1.9480734"
"28296","PERONVILLE","28140","PERONVILLE",,"48.0611023,1.5753490499999998","48.0611023","1.5753490499999998"
"28298","PIERRES","28130","PIERRES",,"48.58833055,1.55656755","48.58833055","1.55656755"
"28299","LES PINTHIERES","28210","LES PINTHIERES",,"48.704407,1.5747993500000002","48.704407","1.5747993500000002"
"28300","POINVILLE","28310","POINVILLE",,"48.17581495,1.89943775","48.17581495","1.89943775"
"28301","POISVILLIERS","28300","POISVILLIERS",,"48.5071625,1.45997445","48.5071625","1.45997445"
"28302","PONTGOUIN","28190","PONTGOUIN",,"48.4901907,1.13722455","48.4901907","1.13722455"
"28303","POUPRY","28140","POUPRY",,"48.100456750000006,1.8343386499999998","48.100456750000006","1.8343386499999998"
"28304","PRASVILLE","28150","PRASVILLE",,"48.2710251,1.71453065","48.2710251","1.71453065"
"28305","PRE ST EVROULT","28800","PRE ST EVROULT",,"48.188501900000006,1.4525826","48.188501900000006","1.4525826"
"28306","PRE ST MARTIN","28800","PRE ST MARTIN",,"48.222212299999995,1.47148355","48.222212299999995","1.47148355"
"28308","PRUDEMANCHE","28270","PRUDEMANCHE",,"48.72018105,1.1374971","48.72018105","1.1374971"
"28309","PRUNAY LE GILLON","28360","PRUNAY LE GILLON",,"48.367776199999994,1.638143","48.367776199999994","1.638143"
"28310","LA PUISAYE","28250","LA PUISAYE",,"48.61272185,0.9697159","48.61272185","0.9697159"
"28312","PUISEUX","28170","PUISEUX",,"48.63960945,1.3679877","48.63960945","1.3679877"
"28313","RECLAINVILLE","28150","RECLAINVILLE",,"48.3386708,1.74231215","48.3386708","1.74231215"
"28314","LES RESSUINTES","28340","LES RESSUINTES",,"48.5946877,0.9264463000000001","48.5946877","0.9264463000000001"
"28315","REVERCOURT","28270","REVERCOURT",,"48.721738650000006,1.07867285","48.721738650000006","1.07867285"
"28316","ROHAIRE","28340","ROHAIRE",,"48.66684855,0.84042255","48.66684855","0.84042255"
"28317","ROINVILLE","28700","ROINVILLE",,"48.444947049999996,1.75841835","48.444947049999996","1.75841835"
"28319","NEUVILLE ST DENIS","28310","NEUVILLE ST DENIS","BARMAINVILLE","48.27959695,1.94299795","48.27959695","1.94299795"
"28319","NEUVILLE ST DENIS","28310","NEUVILLE ST DENIS","NEUVY EN BEAUCE","48.27959695,1.94299795","48.27959695","1.94299795"
"28319","NEUVILLE ST DENIS","28310","NEUVILLE ST DENIS","ROUVRAY ST DENIS","48.27959695,1.94299795","48.27959695","1.94299795"
"28321","ROUVRES","28260","ROUVRES",,"48.83265025,1.4744213","48.83265025","1.4744213"
"28322","RUEIL LA GADELIERE","28270","RUEIL LA GADELIERE",,"48.7059731,0.9627705499999999","48.7059731","0.9627705499999999"
"28323","ST ANGE ET TORCAY","28170","ST ANGE ET TORCAY",,"48.6477734,1.2095126","48.6477734","1.2095126"
"28324","ST ARNOULT DES BOIS","28190","ST ARNOULT DES BOIS",,"48.4919396,1.25676195","48.4919396","1.25676195"
"28325","ST AUBIN DES BOIS","28300","ST AUBIN DES BOIS",,"48.466603750000004,1.3450476999999998","48.466603750000004","1.3450476999999998"
"28326","ST AVIT LES GUESPIERES","28120","ST AVIT LES GUESPIERES",,"48.26729775,1.2602031999999999","48.26729775","1.2602031999999999"
"28327","ST BOMER","28330","ST BOMER",,"48.1956804,0.82626395","48.1956804","0.82626395"
"28329","ST CHRISTOPHE","28200","ST CHRISTOPHE",,"48.13304505,1.37090365","48.13304505","1.37090365"
"28330","VILLEMAURY","28200","VILLEMAURY","CIVRY","48.047743600000004,1.4492131000000001","48.047743600000004","1.4492131000000001"
"28330","VILLEMAURY","28200","VILLEMAURY","LUTZ EN DUNOIS","48.047743600000004,1.4492131000000001","48.047743600000004","1.4492131000000001"
"28330","VILLEMAURY","28200","VILLEMAURY","OZOIR LE BREUIL","48.047743600000004,1.4492131000000001","48.047743600000004","1.4492131000000001"
"28330","VILLEMAURY","28200","VILLEMAURY","ST CLOUD EN DUNOIS","48.047743600000004,1.4492131000000001","48.047743600000004","1.4492131000000001"
"28331","SAINTIGNY","28480","SAINTIGNY","FRETIGNY","48.35058995,1.0028734","48.35058995","1.0028734"
"28331","SAINTIGNY","28480","SAINTIGNY","ST DENIS D AUTHOU","48.35058995,1.0028734","48.35058995","1.0028734"
"28332","STE GEMME MORONVAL","28500","STE GEMME MORONVAL",,"48.73567475,1.41597365","48.73567475","1.41597365"
"28333","ST DENIS DES PUITS","28240","ST DENIS DES PUITS",,"48.3812299,1.16094015","48.3812299","1.16094015"
"28334","ST DENIS LANNERAY","28200","ST DENIS LANNERAY","LANNERAY","48.085057250000006,1.24649485","48.085057250000006","1.24649485"
"28334","ST DENIS LANNERAY","28200","ST DENIS LANNERAY","ST DENIS LES PONTS","48.085057250000006,1.24649485","48.085057250000006","1.24649485"
"28335","ST ELIPH","28240","ST ELIPH",,"48.4534364,1.0381517","48.4534364","1.0381517"
"28336","ST EMAN","28120","ST EMAN",,"48.3276233,1.20284615","48.3276233","1.20284615"
"28337","ST GEORGES SUR EURE","28190","ST GEORGES SUR EURE",,"48.42140215,1.35829015","48.42140215","1.35829015"
"28339","ST GERMAIN LE GAILLARD","28190","ST GERMAIN LE GAILLARD",,"48.424648149999996,1.25692155","48.424648149999996","1.25692155"
"28341","ST JEAN DE REBERVILLIERS","28170","ST JEAN DE REBERVILLIERS",,"48.62036055,1.2601159","48.62036055","1.2601159"
"28342","ST JEAN PIERRE FIXTE","28400","ST JEAN PIERRE FIXTE",,"48.2947328,0.83331175","48.2947328","0.83331175"
"28343","ST LAURENT LA GATINE","28210","ST LAURENT LA GATINE",,"48.69238255,1.54002","48.69238255","1.54002"
"28344","ST LEGER DES AUBEES","28700","ST LEGER DES AUBEES",,"48.416998199999995,1.7504070999999999","48.416998199999995","1.7504070999999999"
"28346","ST LUBIN DE CRAVANT","28270","ST LUBIN DE CRAVANT",,"48.707561999999996,1.09871145","48.707561999999996","1.09871145"
"28347","ST LUBIN DE LA HAYE","28410","ST LUBIN DE LA HAYE",,"48.81996665,1.56224355","48.81996665","1.56224355"
"28348","ST LUBIN DES JONCHERETS","28350","ST LUBIN DES JONCHERETS",,"48.7464438,1.1922722000000001","48.7464438","1.1922722000000001"
"28349","ST LUCIEN","28210","ST LUCIEN",,"48.640962,1.6235367","48.640962","1.6235367"
"28350","ST LUPERCE","28190","ST LUPERCE",,"48.440307700000005,1.30788975","48.440307700000005","1.30788975"
"28351","ST MAIXME HAUTERIVE","28170","ST MAIXME HAUTERIVE",,"48.594010999999995,1.1913705499999998","48.594010999999995","1.1913705499999998"
"28352","ST MARTIN DE NIGELLES","28130","ST MARTIN DE NIGELLES",,"48.61342605,1.61658145","48.61342605","1.61658145"
"28353","ST MAUR SUR LE LOIR","28800","ST MAUR SUR LE LOIR",,"48.15204205,1.4184451999999999","48.15204205","1.4184451999999999"
